Product_ID	Product_Name	Category
FUR-FU-10001602	36X48 HARDFLOOR CHAIRMAT	Furniture
TEC-AC-10001767	Anderson Hickey Conga Table Tops & Accessories	Technology
TEC-AC-10002402	Apple EarPods with Remote and Mic	Technology
FUR-CH-10000847	"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"	Furniture
OFF-BI-10003982	Logitech Wireless Headset H600 Over-The-Head Design	Office Supplies
OFF-PA-10001293	Xerox 230	Office Supplies
OFF-AR-10000634	Eldon Econocleat Chair Mats for Low Pile Carpets	Office Supplies
OFF-LA-10004272	Vtech CS6719	Office Supplies
FUR-FU-10004270	Xerox 194	Furniture
OFF-AR-10003770	"Bush Cubix Collection Bookcases, Fully Assembled"	Office Supplies
OFF-BI-10000320	"Universal Recycled Hanging Pressboard Report Binders, Letter Size"	Office Supplies
OFF-LA-10003121	Xerox 1980	Office Supplies
OFF-SU-10000381	Strathmore Photo Frame Cards	Office Supplies
TEC-PH-10000376	Okidata C331dn Printer	Technology
OFF-PA-10002262	"Seth Thomas 8 1/2"" Cubicle Clock"	Office Supplies
OFF-PA-10002464	Aastra 6757i CT Wireless VoIP phone	Office Supplies
OFF-ST-10002214	Xerox 1907	Office Supplies
OFF-AR-10003560	G.E. Longer-Life Indoor Recessed Floodlight Bulbs	Office Supplies
OFF-PA-10000130	Panasonic KX TS3282W Corded phone	Office Supplies
TEC-AC-10000865	"Global Leather and Oak Executive Chair, Black"	Technology
OFF-FA-10003021	Cubify CubeX 3D Printer Double Head Print	Office Supplies
TEC-PH-10003580	Ibico Ibimaster 300 Manual Binding System	Technology
TEC-AC-10001109	Wilson Jones Impact Binders	Technology
FUR-FU-10003347	Newell 34	Furniture
OFF-LA-10000452	Polycom CX300 Desktop Phone USB VoIP phone	Office Supplies
OFF-EN-10002986	Boston 1799 Powerhouse Electric Pencil Sharpener	Office Supplies
OFF-PA-10001838	Wilson Jones Four-Pocket Poly Binders	Office Supplies
FUR-CH-10000785	Sterilite Show Offs Storage Containers	Furniture
FUR-FU-10002885	"Alliance Super-Size Bands, Assorted Sizes"	Furniture
OFF-AR-10002952	"BlueLounge Milo Smartphone Stand, White/Metallic"	Office Supplies
OFF-AR-10003759	Avery White Multi-Purpose Labels	Office Supplies
OFF-ST-10004950	Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning	Office Supplies
OFF-AR-10001940	Letter or Legal Size Expandable Poly String Tie Envelopes	Office Supplies
OFF-BI-10003981	Stiletto Hand Letter Openers	Office Supplies
OFF-PA-10002749	Tennsco Commercial Shelving	Office Supplies
OFF-PA-10003823	Samsung HM1900 Bluetooth Headset	Office Supplies
OFF-ST-10003716	Cisco SPA112 2 Port Phone Adapter	Office Supplies
TEC-PH-10001300	Col-Erase Pencils with Erasers	Technology
FUR-FU-10000010	Xerox 221	Furniture
OFF-AR-10001868	Plantronics Encore H101 Dual Earpieces Headset	Office Supplies
FUR-TA-10003715	Disposable Triple-Filter Dust Bags	Furniture
OFF-BI-10003708	Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive	Office Supplies
TEC-MA-10004458	Fellowes Powershred HS-440 4-Sheet High Security Shredder	Technology
OFF-BI-10004965	Motorola Droid Maxx	Office Supplies
FUR-FU-10004270	Xerox 1893	Furniture
OFF-AR-10002135	Kensington Expert Mouse Optical USB Trackball for PC or Mac	Office Supplies
OFF-AR-10003514	"Master Caster Door Stop, Gray"	Office Supplies
OFF-ST-10002276	Tenex Chairmats For Use with Hard Floors	Office Supplies
OFF-BI-10001098	"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""	Office Supplies
OFF-BI-10001636	Fellowes Command Center 5-outlet power strip	Office Supplies
FUR-CH-10002961	"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"	Furniture
FUR-TA-10004256	"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"	Furniture
OFF-BI-10004593	"Executive Impressions 10"" Spectator Wall Clock"	Office Supplies
OFF-BI-10002827	"Hon Metal Bookcases, Putty"	Office Supplies
OFF-BI-10001759	"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"	Office Supplies
OFF-AR-10001419	Xerox 1900	Office Supplies
FUR-FU-10002253	OIC Stacking Trays	Furniture
OFF-PA-10002586	"Global Armless Task Chair, Royal Blue"	Office Supplies
OFF-PA-10003039	Eldon Executive Woodline II Cherry Finish Desk Accessories	Office Supplies
OFF-ST-10004804	"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"	Office Supplies
OFF-AR-10004042	"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""	Office Supplies
OFF-AR-10002221	Polycom VoiceStation 500 Conference phone	Office Supplies
FUR-FU-10002456	"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"	Furniture
OFF-FA-10004968	"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""	Office Supplies
OFF-PA-10001274	Xerox 204	Office Supplies
OFF-PA-10001125	KeyTronic E03601U1 - Keyboard - Beige	Office Supplies
OFF-ST-10000344	Imation Bio 2GB USB Flash Drive Imation Corp	Office Supplies
OFF-FA-10000585	"Hon Metal Bookcases, Black"	Office Supplies
OFF-ST-10003324	"Bush Birmingham Collection Bookcase, Dark Cherry"	Office Supplies
FUR-BO-10004015	AT&T 1080 Phone	Furniture
OFF-ST-10000419	Avery Metallic Poly Binders	Office Supplies
OFF-AP-10001626	Ativa MDM8000 8-Sheet Micro-Cut Shredder	Office Supplies
TEC-PH-10000439	Acco 6 Outlet Guardian Premium Plus Surge Suppressor	Technology
OFF-AR-10003478	Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set	Office Supplies
FUR-BO-10002545	Ooma Telo VoIP Home Phone System	Furniture
OFF-BI-10001765	"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""	Office Supplies
FUR-FU-10003981	Xerox 200	Furniture
OFF-FA-10001561	Okidata MB491 Multifunction Printer	Office Supplies
OFF-BI-10004230	Akro Stacking Bins	Office Supplies
OFF-PA-10000350	"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink"	Office Supplies
FUR-BO-10002613	Rosewill 107 Normal Keys USB Wired Standard Keyboard	Furniture
OFF-PA-10000994	PayAnywhere Card Reader	Office Supplies
OFF-BI-10002867	Xerox 1882	Office Supplies
OFF-ST-10001291	"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"	Office Supplies
TEC-CO-10001046	Boston Home & Office Model 2000 Electric Pencil Sharpeners	Technology
OFF-AP-10004868	Newell 31	Office Supplies
OFF-PA-10000806	"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""	Office Supplies
OFF-LA-10002195	Xerox 1966	Office Supplies
OFF-BI-10003719	Acme Kleen Earth Office Shears	Office Supplies
OFF-AR-10001315	"Maxell Pro 80 Minute CD-R, 10/Pack"	Office Supplies
TEC-AC-10000171	Imation Swivel Flash Drive USB flash drive - 8 GB	Technology
OFF-EN-10003134	Acrylic Self-Standing Desk Frames	Office Supplies
OFF-AR-10001955	"Elite 5"" Scissors"	Office Supplies
FUR-TA-10001039	Acco Side-Punched Conventional Columnar Pads	Furniture
OFF-BI-10003712	Avery 492	Office Supplies
OFF-LA-10001641	Adjustable Personal File Tote	Office Supplies
OFF-AR-10003732	"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll"	Office Supplies
FUR-TA-10000577	Prismacolor Color Pencil Set	Furniture
OFF-PA-10004000	Sharp 1540cs Digital Laser Copier	Office Supplies
OFF-ST-10001370	"Eldon Regeneration Recycled Desk Accessories, Black"	Office Supplies
TEC-PH-10004539	Eldon File Chest Portable File	Technology
TEC-AC-10003038	"Verbatim Slim CD and DVD Storage Cases, 50/Pack"	Technology
OFF-BI-10000088	Letter Slitter	Office Supplies
OFF-PA-10000357	Samsung Galaxy S4 Active	Office Supplies
OFF-AR-10003504	Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms	Office Supplies
FUR-CH-10000863	"Acco Banker's Clasps, 5 3/4""-Long"	Furniture
OFF-EN-10003160	Logitech Wireless Anywhere Mouse MX for PC and Mac	Office Supplies
TEC-AC-10003280	Acco Economy Flexible Poly Round Ring Binder	Technology
FUR-CH-10000595	Balt Split Level Computer Training Table	Furniture
TEC-PH-10000169	Dixon Ticonderoga Core-Lock Colored Pencils	Technology
FUR-CH-10004675	SAFCO Folding Chair Trolley	Furniture
OFF-ST-10002406	"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"	Office Supplies
OFF-PA-10001526	Avery 515	Office Supplies
OFF-AP-10004336	"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"	Office Supplies
TEC-PH-10003012	"Executive Impressions 13"" Chairman Wall Clock"	Technology
FUR-TA-10002607	Things To Do Today Spiral Book	Furniture
OFF-ST-10000642	Logitech Illuminated Ultrathin Keyboard with Backlighting	Office Supplies
OFF-BI-10000545	Serrated Blade or Curved Handle Hand Letter Openers	Office Supplies
FUR-FU-10002157	Ibico EB-19 Dual Function Manual Binding System	Furniture
FUR-FU-10001706	"Eldon 300 Class Desk Accessories, Black"	Furniture
TEC-PH-10000984	Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology	Technology
OFF-PA-10001357	LG Exalt	Office Supplies
OFF-FA-10000992	GBC Poly Designer Binding Covers	Office Supplies
TEC-AC-10002600	Economy #2 Pencils	Technology
OFF-AR-10001662	"Eldon ""L"" Workstation Diamond Chairmat"	Office Supplies
OFF-AR-10001221	"DAX Copper Panel Document Frame, 5 x 7 Size"	Office Supplies
OFF-FA-10002988	"Maxell 74 Minute CDR, 10/Pack"	Office Supplies
TEC-PH-10004830	Micro Innovations Wireless Classic Keyboard with Mouse	Technology
OFF-PA-10004519	"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"	Office Supplies
FUR-BO-10000362	LG G3	Furniture
FUR-CH-10004540	Riverleaf Stik-Withit Designer Note Cubes	Furniture
FUR-FU-10001290	HP Office Paper (20Lb. and 87 Bright)	Furniture
OFF-PA-10000308	"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow"	Office Supplies
OFF-SU-10001165	RCA ViSYS 25423RE1 Corded phone	Office Supplies
OFF-AR-10003373	3M Polarizing Light Filter Sleeves	Office Supplies
FUR-FU-10001967	Newell 348	Furniture
FUR-FU-10001488	Xerox 1928	Furniture
OFF-AR-10003251	"Eldon Expressions Wood and Plastic Desk Accessories, Oak"	Office Supplies
OFF-AR-10001044	Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210	Office Supplies
TEC-PH-10004700	"Ultra Door Kickplate, 8""H x 34""W"	Technology
OFF-AR-10000823	Boston 1900 Electric Pencil Sharpener	Office Supplies
OFF-AR-10004456	WD My Passport Ultra 1TB Portable External Hard Drive	Office Supplies
OFF-BI-10000050	Canon PC170 Desktop Personal Copier	Office Supplies
OFF-PA-10002377	"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"	Office Supplies
OFF-BI-10000591	"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"	Office Supplies
FUR-BO-10000362	Xerox 1890	Furniture
TEC-PH-10000441	Jackery Bar Premium Fast-charging Portable Charger	Technology
TEC-PH-10002726	"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"	Technology
OFF-ST-10003306	Cisco IP Phone 7961G VoIP phone - Dark gray	Office Supplies
TEC-AC-10004855	"Hon Metal Bookcases, Gray"	Technology
OFF-LA-10002787	Ibico EPK-21 Electric Binding System	Office Supplies
OFF-LA-10002043	"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"	Office Supplies
OFF-AR-10001915	Rush Hierlooms Collection Rich Wood Bookcases	Office Supplies
OFF-ST-10000352	Kingston Digital DataTraveler 8GB USB 2.0	Office Supplies
OFF-PA-10000575	"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"	Office Supplies
FUR-FU-10002937	Newell 338	Furniture
OFF-LA-10003930	Global Enterprise Series Seating High-Back Swivel/Tilt Chairs	Office Supplies
OFF-BI-10001107	O'Sullivan 5-Shelf Heavy-Duty Bookcases	Office Supplies
TEC-AC-10003063	Hammermill Color Copier Paper (28Lb. and 96 Bright)	Technology
TEC-PH-10002922	Xerox 1990	Technology
TEC-AC-10002049	Xerox 1933	Technology
OFF-AP-10002457	"Green Canvas Binder for 8-1/2"" x 14"" Sheets"	Office Supplies
FUR-CH-10001270	Park Ridge Embossed Executive Business Envelopes	Furniture
FUR-FU-10004415	"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"	Furniture
OFF-BI-10001510	Cisco Desktop Collaboration Experience DX650 IP Video Phone	Office Supplies
OFF-ST-10002011	Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock	Office Supplies
OFF-PA-10002986	Xerox 1975	Office Supplies
OFF-PA-10004451	Newell 323	Office Supplies
OFF-ST-10000649	"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"	Office Supplies
TEC-AC-10001465	"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"	Technology
OFF-PA-10001166	"3D Systems Cube Printer, 2nd Generation, Magenta"	Office Supplies
OFF-ST-10001097	Avery 487	Office Supplies
TEC-PH-10000038	Hewlett-Packard Deskjet D4360 Printer	Technology
OFF-PA-10002689	DAX Wood Document Frame.	Office Supplies
OFF-BI-10004728	Xerox 208	Office Supplies
OFF-PA-10004675	Memorex Micro Travel Drive 4 GB	Office Supplies
FUR-FU-10000629	#6 3/4 Gummed Flap White Envelopes	Furniture
OFF-FA-10003112	DAX Two-Tone Silver Metal Document Frame	Office Supplies
OFF-ST-10000142	Avery 503	Office Supplies
TEC-CO-10001766	Holmes 99% HEPA Air Purifier	Technology
OFF-PA-10004359	O'Sullivan Cherrywood Estates Traditional Barrister Bookcase	Office Supplies
TEC-AC-10002323	SANFORD Major Accent Highlighters	Technology
OFF-FA-10001135	Hon 4-Shelf Metal Bookcases	Office Supplies
OFF-BI-10004224	Global Adaptabilities Conference Tables	Office Supplies
TEC-PH-10003357	Newell 316	Technology
OFF-PA-10004475	Fellowes Staxonsteel Drawer Files	Office Supplies
OFF-PA-10003001	Avery Hi-Liter Smear-Safe Highlighters	Office Supplies
OFF-ST-10003442	"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"	Office Supplies
TEC-AC-10003832	Xerox 1992	Technology
OFF-FA-10000611	Riverside Furniture Stanwyck Manor Table Series	Office Supplies
OFF-BI-10001116	Fellowes Recycled Storage Drawers	Office Supplies
OFF-ST-10000563	Xerox 190	Office Supplies
FUR-FU-10000010	Xerox 1892	Furniture
TEC-PH-10004922	Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black	Technology
OFF-BI-10004330	"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"	Office Supplies
OFF-BI-10002072	"24 Capacity Maxi Data Binder Racks, Pearl"	Office Supplies
TEC-PH-10002549	Southworth 25% Cotton Premium Laser Paper and Envelopes	Technology
OFF-BI-10002353	Multimedia Mailers	Office Supplies
OFF-ST-10001325	Avery 5	Office Supplies
TEC-AC-10002049	Jensen SMPS-640 - speaker phone	Technology
OFF-FA-10002676	"Master Caster Door Stop, Large Brown"	Office Supplies
TEC-AC-10003023	Fellowes Desktop Hanging File Manager	Technology
OFF-PA-10000167	Xerox 1956	Office Supplies
OFF-AR-10003405	Nu-Dell Oak Frame	Office Supplies
FUR-TA-10001889	GBC Therma-A-Bind 250T Electric Binding System	Furniture
TEC-PH-10002185	Document Clip Frames	Technology
TEC-AC-10001013	"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"	Technology
TEC-PH-10002726	Xerox 1937	Technology
OFF-LA-10003930	"DAX Cubicle Frames, 8-1/2 x 11"	Office Supplies
FUR-FU-10003535	Sauder Camden County Collection Library	Furniture
OFF-BI-10000088	Canon PC-428 Personal Copier	Office Supplies
OFF-ST-10000604	Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms	Office Supplies
OFF-PA-10004040	Xerox 1917	Office Supplies
OFF-ST-10002344	SanDisk Cruzer 16 GB USB Flash Drive	Office Supplies
TEC-PH-10003589	Imation 30456 USB Flash Drive 8GB	Technology
FUR-FU-10000758	Panasonic KX TS208W Corded phone	Furniture
TEC-MA-10004679	Xerox 19	Technology
OFF-PA-10000176	SanDisk Cruzer 4 GB USB Flash Drive	Office Supplies
FUR-FU-10002597	AmazonBasics 3-Button USB Wired Mouse	Furniture
OFF-AP-10002495	14-7/8 x 11 Blue Bar Computer Printout Paper	Office Supplies
OFF-BI-10002813	"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"	Office Supplies
OFF-BI-10002414	Kleencut Forged Office Shears by Acme United Corporation	Office Supplies
OFF-PA-10000788	"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"	Office Supplies
FUR-FU-10004306	Logitech Keyboard K120	Furniture
FUR-TA-10001539	Xerox 1932	Furniture
OFF-PA-10000575	Dixon Ticonderoga Pencils	Office Supplies
OFF-BI-10004182	"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"	Office Supplies
FUR-FU-10004020	Texas Instrument TI-15 Fraction Calculator	Furniture
TEC-AC-10003133	"Deflect-o EconoMat Nonstudded, No Bevel Mat"	Technology
TEC-AC-10002006	OIC Thumb-Tacks	Technology
OFF-BI-10003314	"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"	Office Supplies
TEC-PH-10002726	PNY Rapid USB Car Charger - Black	Technology
OFF-AP-10000240	Hon Every-Day Chair Series Swivel Task Chairs	Office Supplies
OFF-LA-10002381	"SmartStand Mobile Device Holder, Assorted Colors"	Office Supplies
FUR-TA-10004086	Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors	Furniture
OFF-BI-10000320	Euro Pro Shark Stick Mini Vacuum	Office Supplies
FUR-CH-10000595	Astroparche Fine Business Paper	Furniture
OFF-PA-10000349	Zebra ZM400 Thermal Label Printer	Office Supplies
OFF-FA-10001843	Letter Size File	Office Supplies
OFF-BI-10003676	Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black	Office Supplies
OFF-BI-10003638	Samsung Galaxy S4	Office Supplies
OFF-LA-10003077	Office Star Flex Back Scooter Chair with Aluminum Finish Frame	Office Supplies
TEC-PH-10003505	Samsung Convoy 3	Technology
OFF-PA-10003424	"Eldon Imàge Series Desk Accessories, Clear"	Office Supplies
FUR-CH-10003061	Avery 491	Furniture
OFF-AR-10003514	Xerox 209	Office Supplies
OFF-AP-10002684	"Peel & Seel Recycled Catalog Envelopes, Brown"	Office Supplies
OFF-PA-10004405	Avanti 1.7 Cu. Ft. Refrigerator	Office Supplies
FUR-TA-10004289	Acme Design Stainless Steel Bent Scissors	Furniture
FUR-BO-10003965	"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"	Furniture
OFF-BI-10003314	Hewlett-Packard 300S Scientific Calculator	Office Supplies
OFF-AP-10001563	Avery 495	Office Supplies
OFF-ST-10004123	iOttie HLCRIO102 Car Mount	Office Supplies
FUR-FU-10002088	"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"	Furniture
FUR-FU-10000010	Eldon 500 Class Desk Accessories	Furniture
OFF-BI-10002824	EcoTones Memo Sheets	Office Supplies
TEC-PH-10001061	Xerox 1906	Technology
TEC-AC-10000736	Texas Instruments TI-34 Scientific Calculator	Technology
FUR-BO-10003966	Standard Line “While You Were Out” Hardbound Telephone Message Book	Furniture
OFF-AP-10000828	Kingston Digital DataTraveler 64GB USB 2.0	Office Supplies
OFF-AP-10002906	GBC VeloBinder Strips	Office Supplies
OFF-AP-10003860	Xerox 1963	Office Supplies
FUR-TA-10001307	Logitech Z-906 Speaker sys - home theater - 5.1-CH	Furniture
TEC-AC-10003063	"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"	Technology
OFF-LA-10001045	Luxo Adjustable Task Clamp Lamp	Office Supplies
OFF-PA-10001457	Unpadded Memo Slips	Office Supplies
OFF-PA-10001804	Barrel Sharpener	Office Supplies
OFF-ST-10000689	Acco Glide Clips	Office Supplies
OFF-AR-10002135	"Bush Cubix Conference Tables, Fully Assembled"	Office Supplies
OFF-AP-10002082	"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"	Office Supplies
TEC-PH-10003442	RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting	Technology
OFF-AR-10002833	"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"	Office Supplies
OFF-ST-10001325	Xerox 20	Office Supplies
TEC-AC-10003038	"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"	Technology
TEC-AC-10003590	"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"	Technology
OFF-LA-10000262	Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5	Office Supplies
OFF-PA-10004355	"Iris 3-Drawer Stacking Bin, Black"	Office Supplies
FUR-FU-10004415	Panasonic Business Telephones KX-T7736	Furniture
OFF-ST-10002486	Hunt Boston Vacuum Mount KS Pencil Sharpener	Office Supplies
TEC-AC-10001142	Portfile Personal File Boxes	Technology
OFF-AR-10002656	"Belkin 19"" Center-Weighted Shelf, Gray"	Office Supplies
OFF-BI-10000138	Hon Comfortask Task/Swivel Chairs	Office Supplies
OFF-PA-10004947	"Career Cubicle Clock, 8 1/4"", Black"	Office Supplies
OFF-PA-10003543	Boston 16765 Mini Stand Up Battery Pencil Sharpener	Office Supplies
OFF-AR-10002221	Avery 475	Office Supplies
FUR-TA-10004607	"Vtech AT&T CL2940 Corded Speakerphone, Black"	Furniture
FUR-FU-10001918	Tenex B1-RE Series Chair Mats for Low Pile Carpets	Furniture
OFF-ST-10004340	Griffin GC17055 Auxiliary Audio Cable	Office Supplies
OFF-PA-10004475	Rogers Profile Extra Capacity Storage Tub	Office Supplies
OFF-PA-10003893	RCA ViSYS 25825 Wireless digital phone	Office Supplies
OFF-PA-10000100	Xerox 1914	Office Supplies
TEC-PH-10001817	Xerox 1902	Technology
OFF-BI-10001765	Acme Titanium Bonded Scissors	Office Supplies
TEC-AC-10001013	Ibico Recycled Linen-Style Covers	Technology
OFF-AR-10003478	Xerox 207	Office Supplies
FUR-BO-10000330	Socket Bluetooth Cordless Hand Scanner (CHS)	Furniture
OFF-BI-10001900	Okidata B400 Printer	Office Supplies
FUR-BO-10003159	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	Furniture
OFF-SU-10002573	Xiaomi Mi3	Office Supplies
OFF-LA-10004484	Xerox 1947	Office Supplies
FUR-FU-10001591	Sony Micro Vault Click 4 GB USB 2.0 Flash Drive	Furniture
OFF-LA-10002034	Xerox 193	Office Supplies
OFF-BI-10004410	iOttie XL Car Mount	Office Supplies
OFF-BI-10002735	Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup	Office Supplies
OFF-SU-10001935	First Data TMFD35 PIN Pad	Office Supplies
OFF-BI-10003291	Ultra Commercial Grade Dual Valve Door Closer	Office Supplies
OFF-ST-10004337	Contemporary Borderless Frame	Office Supplies
TEC-AC-10001266	"3D Systems Cube Printer, 2nd Generation, White"	Technology
OFF-BI-10001628	Panasonic KX - TS880B Telephone	Office Supplies
OFF-ST-10000877	"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"	Office Supplies
OFF-AR-10004752	Xerox 1936	Office Supplies
OFF-LA-10000452	Avery Legal 4-Ring Binder	Office Supplies
OFF-PA-10000675	Avaya 5410 Digital phone	Office Supplies
OFF-AR-10003045	"TOPS Money Receipt Book, Consecutively Numbered in Red,"	Office Supplies
TEC-AC-10003447	Desktop 3-Pocket Hot File	Technology
OFF-ST-10002276	Wirebound Voice Message Log Book	Office Supplies
OFF-PA-10001609	Konica Minolta magicolor 1690MF Multifunction Printer	Office Supplies
OFF-BI-10001597	"Linden 12"" Wall Clock With Oak Frame"	Office Supplies
OFF-PA-10004475	Tensor Brushed Steel Torchiere Floor Lamp	Office Supplies
TEC-AC-10004510	Ricoh - Ink Collector Unit for GX3000 Series Printers	Technology
OFF-BI-10002976	"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"	Office Supplies
TEC-PH-10001615	Avery 479	Technology
TEC-PH-10001819	Okidata C610n Printer	Technology
TEC-PH-10000560	Xerox 229	Technology
TEC-AC-10004568	Acme Galleria Hot Forged Steel Scissors with Colored Handles	Technology
OFF-PA-10004092	Nu-Dell EZ-Mount Plastic Wall Frames	Office Supplies
FUR-CH-10001854	Tensor Track Tree Floor Lamp	Furniture
OFF-AR-10000475	Hon Olson Stacker Chairs	Office Supplies
OFF-ST-10000777	Belkin 7-Outlet SurgeMaster Home Series	Office Supplies
OFF-AR-10004022	Griffin GC36547 PowerJolt SE Lightning Charger	Office Supplies
OFF-ST-10002352	Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting	Office Supplies
TEC-PH-10000455	Cherry 142-key Programmable Keyboard	Technology
OFF-BI-10003910	Motorola L703CM	Office Supplies
FUR-FU-10003039	NeatDesk Desktop Scanner & Digital Filing System	Furniture
OFF-FA-10000585	Hoover Commercial Lightweight Upright Vacuum	Office Supplies
OFF-PA-10001994	Xerox 1976	Office Supplies
FUR-FU-10004270	"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"	Furniture
OFF-BI-10002498	"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""	Office Supplies
OFF-SU-10002881	Xerox 1983	Office Supplies
TEC-AC-10002926	"Tenex Chairmat w/ Average Lip, 45"" x 53"""	Technology
TEC-PH-10002200	"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"	Technology
OFF-PA-10002005	Avery 484	Office Supplies
TEC-AC-10001465	Electrix Fluorescent Magnifier Lamps & Weighted Base	Technology
TEC-PH-10004897	Space Solutions Industrial Galvanized Steel Shelving.	Technology
FUR-FU-10001196	Plantronics Single Ear Headset	Furniture
OFF-PA-10000595	Zebra GK420t Direct Thermal/Thermal Transfer Printer	Office Supplies
FUR-TA-10004534	"Tensor ""Hersey Kiss"" Styled Floor Lamp"	Furniture
FUR-FU-10001861	Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive	Furniture
FUR-FU-10000206	Hoover Commercial SteamVac	Furniture
FUR-TA-10002607	Xerox 1938	Furniture
OFF-LA-10000443	NETGEAR RangeMax WNR1000 Wireless Router	Office Supplies
OFF-AR-10004685	Xerox 1899	Office Supplies
OFF-LA-10001771	Hewlett-Packard Desktjet 6988DT Refurbished Printer	Office Supplies
OFF-AP-10001394	"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"	Office Supplies
FUR-FU-10002553	"Executive Impressions 16-1/2"" Circular Wall Clock"	Furniture
OFF-AP-10004233	Okidata MB760 Printer	Office Supplies
OFF-FA-10000304	"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"	Office Supplies
FUR-CH-10004754	"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"	Furniture
OFF-PA-10000809	Sterling Rubber Bands by Alliance	Office Supplies
OFF-BI-10003694	Kensington 6 Outlet SmartSocket Surge Protector	Office Supplies
FUR-FU-10001935	Maxell CD-R Discs	Furniture
FUR-FU-10002878	Avery Hi-Liter Pen Style Six-Color Fluorescent Set	Furniture
